zone	role	tier	w	h	area	aspect	facing	family	dupCount	dupOf	group	pack	name	path
RESIDENTIAL_LOW	house	M	13	17	221	1.31	N	house	1		housesuburbn	March Ridge	lot_house_suburb_02_N_17	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_N_17.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_02	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_02.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_03	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_03.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_04	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_04.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_05	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_05.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_07	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_07.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_08	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_08.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_09	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_09.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_10	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_10.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_11	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_11.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_12	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_12.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_13	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_13.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_14	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_14.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	E	house	2		housesuburbs	March Ridge	lot_house_suburb_02_S_15	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_15.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	W	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_16	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_16.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_17	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_17.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	S	house	1		housesuburbs	March Ridge	lot_house_suburb_02_S_18	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_18.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_01	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_01.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_03	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_03.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_07	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_07.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_08	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_08.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_09	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_09.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_10	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_10.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_11	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_11.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_13	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_13.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	N	house	1		housesuburbw	March Ridge	lot_house_suburb_02_W_16	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_W_16.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	E	house	2	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_E_01.tbx	housesuburbe	Riverwood	lot_house_suburb_02_E_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_02_E_01.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	N	house	1		housesuburbn	Riverwood	lot_house_suburb_03_N_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_03_N_01.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	N	house	1		housesuburbn	Riverwood	lot_house_suburb_03_N_04	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_03_N_04.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	Riverwood	lot_house_suburb_03_W_04	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_03_W_04.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	S	house	1		housesuburbw	Riverwood	lot_house_suburb_03_W_15	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_03_W_15.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	E	house	2	Buildings Catalogue Curated\March Ridge\Residential\lot_house_suburb_02_S_15.tbx	housesuburbs	Rosewood	lot_house_suburb_02_S_15	Buildings Catalogue Curated\Rosewood\Residential\lot_house_suburb_02_S_15.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	E	house	1		housesuburbe	Rosewood	lot_house_suburb_03_E_02	Buildings Catalogue Curated\Rosewood\Residential\lot_house_suburb_03_E_02.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	E	house	1		housesuburbn	Rosewood	lot_house_suburb_03_N_16	Buildings Catalogue Curated\Rosewood\Residential\lot_house_suburb_03_N_16.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	Rosewood	lot_house_suburb_03_W_13	Buildings Catalogue Curated\Rosewood\Residential\lot_house_suburb_03_W_13.tbx
RESIDENTIAL_LOW	house	M	17	13	221	1.31	W	house	1		housesuburbw	Rosewood	lot_house_suburb_03_W_18	Buildings Catalogue Curated\Rosewood\Residential\lot_house_suburb_03_W_18.tbx
RESIDENTIAL_LOW	house	M	13	17	221	1.31	W		1		homefl	Loose	Home_44_1FL_2B_W	Residential\Home_44_1FL_2B_W.tbx
RESIDENTIAL_LOW	house	M	14	15	210	1.07	S		1		westhouse	Loose	west_house1	Residential\west_house1.tbx
RESIDENTIAL_LOW	house	M	14	15	210	1.07	S		1		westhousevariation	Loose	west_house1_variation2	Residential\west_house1_variation2.tbx
RESIDENTIAL_LOW	house	M	13	16	208	1.23	N	house	1		housesuburbn	Riverwood	lot_house_suburb_04_N_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_04_N_01.tbx
RESIDENTIAL_LOW	house	M	13	16	208	1.23	N	house	1		housesuburbn	Riverwood	lot_house_suburb_05_N_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_05_N_01.tbx
RESIDENTIAL_LOW	house	M	16	13	208	1.23	W		1		house	Loose	House 5	Residential\House 5.tbx
RESIDENTIAL_LOW	house	M	10	20	200	2.0	E		1		ballbrenshed	Loose	Ball-brenshed	Residential\Ball-brenshed.tbx
RESIDENTIAL_LOW	house	M	20	10	200	2.0	S		1		house	Loose	House 1 (2)	Residential\House 1 (2).tbx
RESIDENTIAL_LOW	house	S	14	14	196	1.0	N		1		homefl	Loose	Home_2_1FL_2B_N	Residential\Home_2_1FL_2B_N.tbx
RESIDENTIAL_LOW	house	S	14	14	196	1.0	N		1		homefl	Loose	Home_4_1FL_2B_N	Residential\Home_4_1FL_2B_N.tbx
RESIDENTIAL_LOW	house	M	13	15	195	1.15	S	house	1		housesuburbs	Riverwood	lot_house_suburb_04_S_02	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_04_S_02.tbx
RESIDENTIAL_LOW	house	M	15	13	195	1.15	W	house	1		housesuburbw	Rosewood	lot_house_suburb_05_W_02	Buildings Catalogue Curated\Rosewood\Residential\lot_house_suburb_05_W_02.tbx
RESIDENTIAL_LOW	house	M	12	16	192	1.33	N	house	1		housesuburbnv	Louisville	lot_house_suburb_06_N_02V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_N_02V1A.tbx
RESIDENTIAL_LOW	house	M	16	12	192	1.33	W	house	1		housesuburbwv	Louisville	lot_house_suburb_06_W_02V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_W_02V1A.tbx
RESIDENTIAL_LOW	house	M	16	12	192	1.33	N	house	2		housesmall	Riverwood	lot_house_small_100_55v	Buildings Catalogue Curated\Riverwood\Residential\lot_house_small_100_55v.tbx
RESIDENTIAL_LOW	house	M	16	12	192	1.33	N	house	2	Buildings Catalogue Curated\Riverwood\Residential\lot_house_small_100_55v.tbx	housesmall	West Point	lot_house_small_100_55v	Buildings Catalogue Curated\West Point\Residential\lot_house_small_100_55v.tbx
RESIDENTIAL_LOW	house	M	12	16	192	1.33	S		1		westhouse	Loose	west_house2	Residential\west_house2.tbx
RESIDENTIAL_LOW	house	M	16	12	192	1.33	W		1		westhousefacingleft	Loose	west_house2_facing_left	Residential\west_house2_facing_left.tbx
RESIDENTIAL_LOW	house	M	16	12	192	1.33	S		1		westhouse	Loose	west_house4	Residential\west_house4.tbx
RESIDENTIAL_LOW	house	M	12	16	192	1.33	E		1		westhousefacingright	Loose	west_house4_facing_right	Residential\west_house4_facing_right.tbx
RESIDENTIAL_LOW	house	S	14	13	182	1.08	E	house	1		housecountrye	Dixie	lot_house_country_03_E_01	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_03_E_01.tbx
RESIDENTIAL_LOW	house	S	13	14	182	1.08	N	house	1		housecountryn	Dixie	lot_house_country_03_N_01	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_03_N_01.tbx
RESIDENTIAL_LOW	house	S	13	14	182	1.08	S	house	1		housecountrys	Dixie	lot_house_country_03_S_01	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_03_S_01.tbx
RESIDENTIAL_LOW	house	S	14	13	182	1.08	W	house	3		housecountryw	Dixie	lot_house_country_03_W_01	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_03_W_01.tbx
RESIDENTIAL_LOW	house	S	14	13	182	1.08	W	house	3	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_03_W_01.tbx	housecountryw	Riverwood	lot_house_country_03_W_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_country_03_W_01.tbx
RESIDENTIAL_LOW	house	S	14	13	182	1.08	W	house	3	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_03_W_01.tbx	housecountryw	West Point	lot_house_country_03_W_01	Buildings Catalogue Curated\West Point\Residential\lot_house_country_03_W_01.tbx
RESIDENTIAL_LOW	house	S	14	13	182	1.08	E		1		homefl	Loose	Home_43_1FL_2B_W	Residential\Home_43_1FL_2B_W.tbx
RESIDENTIAL_LOW	house	M	15	12	180	1.25	N	house	1		housemedium	Muldraugh	lot_house_medium_91_33v	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_medium_91_33v.tbx
RESIDENTIAL_LOW	house	M	15	12	180	1.25	S	house	1		housemedium	West Point	lot_house_medium_46_31v	Buildings Catalogue Curated\West Point\Residential\lot_house_medium_46_31v.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	E	house	1		housecountrye	Dixie	lot_house_country_05_E_01	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_05_E_01.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	W	house	2		housecountryw	Dixie	lot_house_country_05_W_01	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_05_W_01.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	N	house	3		housesmallgreyblu	Dixie	lot_house_small_64_greyblue	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_64_greyblue.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	N	house	3	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_64_greyblue.tbx	housesmallgreyblu	Muldraugh	lot_house_small_64_greyblue	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_64_greyblue.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	N	house	1		housecountryn	Riverwood	lot_house_country_05_N_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_country_05_N_01.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	W	house	2	Buildings Catalogue Curated\Dixie\Residential\lot_house_country_05_W_01.tbx	housecountryw	Riverwood	lot_house_country_05_W_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_country_05_W_01.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	W	house	1		housesuburbw	Riverwood	lot_house_suburb_04_W_01	Buildings Catalogue Curated\Riverwood\Residential\lot_house_suburb_04_W_01.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	N	house	3	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_64_greyblue.tbx	housesmallgreyblu	Valley Station	lot_house_small_64_greyblue	Buildings Catalogue Curated\Valley Station\Residential\lot_house_small_64_greyblue.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	S		1		ballhouse	Loose	Ball-house1a	Residential\Ball-house1a.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	S		1		ballhouse	Loose	Ball-house1c	Residential\Ball-house1c.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	S		1		homeflbnsbrick	Loose	Home_39_1FL_2B_NS_Brick	Residential\Home_39_1FL_2B_NS_Brick.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	E		1		house	Loose	house10	Residential\house10.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	E		1		house	Loose	house11	Residential\house11.tbx
RESIDENTIAL_LOW	house	S	13	13	169	1.0	E		1		house	Loose	house9	Residential\house9.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	4		housesmall	Dixie	lot_house_small_08	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_08.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	4	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_08.tbx	housesmall	Muldraugh	lot_house_small_08	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_08.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	1		housesmall	Muldraugh	lot_house_small_08b	Buildings Catalogue Curated\Muldraugh\Residential\lot_house_small_08b.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	4	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_08.tbx	housesmall	Other	lot_house_small_08	Buildings Catalogue Curated\Other\Residential\lot_house_small_08.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	2		housemedium	Riverwood	lot_house_medium_50_33v	Buildings Catalogue Curated\Riverwood\Residential\lot_house_medium_50_33v.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	2		housemedium	Riverwood	lot_house_medium_51_33v	Buildings Catalogue Curated\Riverwood\Residential\lot_house_medium_51_33v.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	4	Buildings Catalogue Curated\Dixie\Residential\lot_house_small_08.tbx	housesmall	Valley Station	lot_house_small_08	Buildings Catalogue Curated\Valley Station\Residential\lot_house_small_08.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	2	Buildings Catalogue Curated\Riverwood\Residential\lot_house_medium_50_33v.tbx	housemedium	West Point	lot_house_medium_50_33v	Buildings Catalogue Curated\West Point\Residential\lot_house_medium_50_33v.tbx
RESIDENTIAL_LOW	house	S	12	14	168	1.17	S	house	2	Buildings Catalogue Curated\Riverwood\Residential\lot_house_medium_51_33v.tbx	housemedium	West Point	lot_house_medium_51_33v	Buildings Catalogue Curated\West Point\Residential\lot_house_medium_51_33v.tbx
RESIDENTIAL_LOW	house	M	11	15	165	1.36	E	house	1		housemedium	Riverwood	lot_house_medium_32_v31	Buildings Catalogue Curated\Riverwood\Residential\lot_house_medium_32_v31.tbx
RESIDENTIAL_LOW	house	M	11	15	165	1.36	W	house	2		housemedium	Valley Station	lot_house_medium_42	Buildings Catalogue Curated\Valley Station\Residential\lot_house_medium_42.tbx
RESIDENTIAL_LOW	house	M	11	15	165	1.36	E	house	1		housemediumfirstwest	West Point	lot_house_medium_31_firstwest	Buildings Catalogue Curated\West Point\Residential\lot_house_medium_31_firstwest.tbx
RESIDENTIAL_LOW	house	M	11	15	165	1.36	E	house	1		housemedium	West Point	lot_house_medium_32_42	Buildings Catalogue Curated\West Point\Residential\lot_house_medium_32_42.tbx
RESIDENTIAL_LOW	house	M	11	15	165	1.36	W	house	2	Buildings Catalogue Curated\Valley Station\Residential\lot_house_medium_42.tbx	housemedium	West Point	lot_house_medium_42	Buildings Catalogue Curated\West Point\Residential\lot_house_medium_42.tbx
RESIDENTIAL_LOW	house	M	15	11	165	1.36	E		1		house	Loose	House 7	Residential\House 7.tbx
RESIDENTIAL_LOW	house	M	16	10	160	1.6	E	house	1		housesuburbev	Louisville	lot_house_suburb_06_E_02V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_E_02V1A.tbx
RESIDENTIAL_LOW	house	M	16	10	160	1.6	E	house	1		housesuburbev	Louisville	lot_house_suburb_06_E_03V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_E_03V1A.tbx
RESIDENTIAL_LOW	house	M	16	10	160	1.6	E	house	1		housesuburbev	Louisville	lot_house_suburb_06_E_04V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_E_04V1A.tbx
RESIDENTIAL_LOW	house	M	10	16	160	1.6	N	house	1		housesuburbnv	Louisville	lot_house_suburb_06_N_03V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_N_03V1A.tbx
RESIDENTIAL_LOW	house	M	10	16	160	1.6	N	house	1		housesuburbnv	Louisville	lot_house_suburb_06_N_04V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_N_04V1A.tbx
RESIDENTIAL_LOW	house	M	10	16	160	1.6	S	house	1		housesuburbsv	Louisville	lot_house_suburb_06_S_02V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_S_02V1A.tbx
RESIDENTIAL_LOW	house	M	10	16	160	1.6	S	house	1		housesuburbsv	Louisville	lot_house_suburb_06_S_03V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_S_03V1A.tbx
RESIDENTIAL_LOW	house	M	10	16	160	1.6	S	house	1		housesuburbsv	Louisville	lot_house_suburb_06_S_04V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_S_04V1A.tbx
RESIDENTIAL_LOW	house	M	16	10	160	1.6	W	house	1		housesuburbwv	Louisville	lot_house_suburb_06_W_03V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_W_03V1A.tbx
RESIDENTIAL_LOW	house	M	16	10	160	1.6	W	house	1		housesuburbwv	Louisville	lot_house_suburb_06_W_04V1A	Buildings Catalogue Curated\Louisville\Residential\lot_house_suburb_06_W_04V1A.tbx
RESIDENTIAL_LOW	house	S	12	13	156	1.08	N	house	1		housemediumbfarmhou	Valley Station	lot_house_medium_96b_farmhouse	Buildings Catalogue Curated\Valley Station\Residential\lot_house_medium_96b_farmhouse.tbx
RESIDENTIAL_LOW	house	S	12	13	156	1.08	W		1		ballhouse	Loose	Ball-house1	Residential\Ball-house1.tbx
RESIDENTIAL_LOW	house	S	13	12	156	1.08	E		1		jinjahouse	Loose	Jinja-house-1	Residential\Jinja-house-1.tbx
RESIDENTIAL_LOW	house	S	12	13	156	1.08	S		1		midwest	Loose	midwest4	Residential\midwest4.tbx
RESIDENTIAL_LOW	house	M	10	15	150	1.5	W		1		house	Loose	House 10 (2)	Residential\House 10 (2).tbx
RESIDENTIAL_LOW	house	M	10	15	150	1.5	E		1		house	Loose	house 11 (2)	Residential\house 11 (2).tbx
RESIDENTIAL_LOW	house	M	10	15	150	1.5	W		1		house	Loose	house 12 (2)	Residential\house 12 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	E		1		house	Loose	house 13 (2)	Residential\house 13 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	W		1		house	Loose	House 14 (2)	Residential\House 14 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	E		1		house	Loose	House 15 (2)	Residential\House 15 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	S		1		house	Loose	House 16 (2)	Residential\House 16 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	S		1		house	Loose	House 17 (2)	Residential\House 17 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	S		1		house	Loose	House 18 (2)	Residential\House 18 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	S		1		house	Loose	House 19 (2)	Residential\House 19 (2).tbx
RESIDENTIAL_LOW	house	M	10	15	150	1.5	S		1		house	Loose	House 20 (2)	Residential\House 20 (2).tbx
RESIDENTIAL_LOW	house	M	10	15	150	1.5	E		1		house	Loose	House 21 (2)	Residential\House 21 (2).tbx
RESIDENTIAL_LOW	house	M	10	15	150	1.5	N		1		house	Loose	house 22 (2)	Residential\house 22 (2).tbx
RESIDENTIAL_LOW	house	M	15	10	150	1.5	E		1		house	Loose	House 23	Residential\House 23.tbx
RESIDENTIAL_LOW	house	M	10	15	150	1.5	E		1		house	Loose	House 25	Residential\House 25.tbx
